pasta,wav,ingles
voice/mandatory_pit_stops/confirm_dry_tyres,4-b.wav,"acknowledged, dry tyres"
voice/mandatory_pit_stops/confirm_dry_tyres,4-c.wav,"acknowledged, dry tyres"
voice/mandatory_pit_stops/wait_5_seconds,2-a.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,2-b.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,2-c.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,4-a.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,4-b.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,4-c.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,3-a.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,3-b.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,3-c.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,1-a.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,1-b.wav,5 seconds
voice/mandatory_pit_stops/wait_5_seconds,1-c.wav,5 seconds
voice/mandatory_pit_stops/confirm_intermediate_tyres,4-a.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,4-b.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,4-c.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,2-a.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,2-b.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,2-c.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,1-a.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,1-b.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,1-c.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,3-a.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,3-b.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,3-c.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,5-a.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,5-b.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/confirm_intermediate_tyres,5-c.wav,"acknowledged, intermediate tyres"
voice/mandatory_pit_stops/three_hundred_feet,1-a.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,1-b.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,1-c.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,5-a.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,5-b.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,5-c.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,2-a.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,2-b.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,2-c.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,4-a.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,4-b.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,4-c.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,3-a.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,3-b.wav,300 feet
voice/mandatory_pit_stops/three_hundred_feet,3-c.wav,300 feet
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,2-a.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,2-b.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,2-c.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,1-a.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,1-b.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,1-c.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,4-a.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,4-b.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,4-c.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,5-a.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,5-b.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,5-c.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,3-a.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,3-b.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/confirm_fit_tyre_set_intro,3-c.wav,"acknowledged, we'll fit tyre set"
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,6-a.wav,we'll add fuel and change all 4 tyres
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,6-b.wav,we'll add fuel and change all 4 tyres
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,6-c.wav,we'll add fuel and change all 4 tyres
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,4-a.wav,we're adding fuel and we're gonna change all 4 tyres
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,4-b.wav,we're adding fuel and we're gonna change all 4 tyres
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,4-c.wav,we're adding fuel and we're gonna change all 4 tyres
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,1-a.wav,we're gonna change all 4 tyres and we're gonna refuel you
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,1-b.wav,we're gonna change all 4 tyres and we're gonna refuel you
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,1-c.wav,we're gonna change all 4 tyres and we're gonna refuel you
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,2-a.wav,we're gonna change all 4 tyres and refuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,2-b.wav,we're gonna change all 4 tyres and refuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,2-c.wav,we're gonna change all 4 tyres and refuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,3-a.wav,we're changing all 4 tyres and we're gonna add fuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,3-b.wav,we're changing all 4 tyres and we're gonna add fuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,3-c.wav,we're changing all 4 tyres and we're gonna add fuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,5-a.wav,we're changing all 4 tyres and we're adding fuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,5-b.wav,we're changing all 4 tyres and we're adding fuel
voice/mandatory_pit_stops/will_change_all_four_tyre_and_refuel,5-c.wav,we're changing all 4 tyres and we're adding fuel
voice/mandatory_pit_stops/confirm_no_refuelling,5-a.wav,"copy that, no refueling"
voice/mandatory_pit_stops/confirm_no_refuelling,5-b.wav,"copy that, no refueling"
voice/mandatory_pit_stops/confirm_no_refuelling,5-c.wav,"copy that, no refueling"
voice/mandatory_pit_stops/confirm_no_refuelling,3-a.wav,"acknowledged, we won't refuel you"
voice/mandatory_pit_stops/confirm_no_refuelling,3-b.wav,"acknowledged, we won't refuel you"
voice/mandatory_pit_stops/confirm_no_refuelling,3-c.wav,"acknowledged, we won't refuel you"
voice/mandatory_pit_stops/confirm_no_refuelling,6-a.wav,"understood, we won't add any fuel"
voice/mandatory_pit_stops/confirm_no_refuelling,6-b.wav,"understood, we won't add any fuel"
voice/mandatory_pit_stops/confirm_no_refuelling,6-c.wav,"understood, we won't add any fuel"
voice/mandatory_pit_stops/confirm_no_refuelling,2-a.wav,"understood, we won't add fuel"
voice/mandatory_pit_stops/confirm_no_refuelling,2-b.wav,"understood, we won't add fuel"
voice/mandatory_pit_stops/confirm_no_refuelling,2-c.wav,"understood, we won't add fuel"
voice/mandatory_pit_stops/confirm_no_refuelling,1-a.wav,"copy that, no fuel this time"
voice/mandatory_pit_stops/confirm_no_refuelling,1-b.wav,"copy that, no fuel this time"
voice/mandatory_pit_stops/confirm_no_refuelling,1-c.wav,"copy that, no fuel this time"
voice/mandatory_pit_stops/confirm_no_refuelling,4-a.wav,"okay, no refueling this time"
voice/mandatory_pit_stops/confirm_no_refuelling,4-b.wav,"okay, no refueling this time"
voice/mandatory_pit_stops/confirm_no_refuelling,4-c.wav,"okay, no refueling this time"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,5-a.wav,"we're changing all 4 tyres, no fuel"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,5-b.wav,"we're changing all 4 tyres, no fuel"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,5-c.wav,"we're changing all 4 tyres, no fuel"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,1-a.wav,"we're changing all 4 tyres, no fuel this time"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,1-b.wav,"we're changing all 4 tyres, no fuel this time"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,1-c.wav,"we're changing all 4 tyres, no fuel this time"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,4-a.wav,"we're changing all 4 tyres, we're not refueling this time"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,4-b.wav,"we're changing all 4 tyres, we're not refueling this time"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,4-c.wav,"we're changing all 4 tyres, we're not refueling this time"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,3-a.wav,"we're changing all 4 tyres, no fuel"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,3-b.wav,"we're changing all 4 tyres, no fuel"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,3-c.wav,"we're changing all 4 tyres, no fuel"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,6-a.wav,"we're changing all 4 tyres, no refueling"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,6-b.wav,"we're changing all 4 tyres, no refueling"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,6-c.wav,"we're changing all 4 tyres, no refueling"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,2-a.wav,"we're changing all 4 tyres, we are not refueling"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,2-b.wav,"we're changing all 4 tyres, we are not refueling"
voice/mandatory_pit_stops/will_change_all_four_tyre_no_fuel,2-c.wav,"we're changing all 4 tyres, we are not refueling"
voice/mandatory_pit_stops/cant_do_that,2-a.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,2-b.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,2-c.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,3-a.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,3-b.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,3-c.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,1-a.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,1-b.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,1-c.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,4-a.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,4-b.wav,we can't do that
voice/mandatory_pit_stops/cant_do_that,4-c.wav,we can't do that
voice/mandatory_pit_stops/car_has_too_much_damage,1-a.wav,"the car has too much damage, we can't fix this"
voice/mandatory_pit_stops/car_has_too_much_damage,1-b.wav,"the car has too much damage, we can't fix this"
voice/mandatory_pit_stops/car_has_too_much_damage,1-c.wav,"the car has too much damage, we can't fix this"
voice/mandatory_pit_stops/car_has_too_much_damage,3-a.wav,"the car's got too much damage, mate, we're done"
voice/mandatory_pit_stops/car_has_too_much_damage,3-b.wav,"the car's got too much damage, mate, we're done"
voice/mandatory_pit_stops/car_has_too_much_damage,3-c.wav,"the car's got too much damage, mate, we're done"
voice/mandatory_pit_stops/car_has_too_much_damage,2-a.wav,"there's too much damage here, there's nothing we can do"
voice/mandatory_pit_stops/car_has_too_much_damage,2-b.wav,"there's too much damage here, there's nothing we can do"
voice/mandatory_pit_stops/car_has_too_much_damage,2-c.wav,"there's too much damage here, there's nothing we can do"
voice/mandatory_pit_stops/pit_speed_limit,2-a.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,2-b.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,2-c.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,5-a.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,5-b.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,5-c.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,4-a.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,4-b.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,4-c.wav,pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,3-a.wav,the pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,3-b.wav,the pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,3-c.wav,the pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,1-a.wav,the pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,1-b.wav,the pit lane speed limit is
voice/mandatory_pit_stops/pit_speed_limit,1-c.wav,the pit lane speed limit is
voice/mandatory_pit_stops/confirm_fix_body,4-a.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,4-b.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,4-c.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,3-a.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,3-b.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,3-c.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,1-a.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,1-b.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,1-c.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,5-a.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,5-b.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,5-c.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,2-a.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,2-b.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_body,2-c.wav,"acknowledged, we'll fix the bodywork"
voice/mandatory_pit_stops/confirm_fix_rear_aero,1-a.wav,"understood, we're fixing rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,1-b.wav,"understood, we're fixing rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,1-c.wav,"understood, we're fixing rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,5-a.wav,"understood, we're fixing the rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,5-b.wav,"understood, we're fixing the rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,5-c.wav,"understood, we're fixing the rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,4-a.wav,"okay, we'll fix rear aero only at the next stop"
voice/mandatory_pit_stops/confirm_fix_rear_aero,4-b.wav,"okay, we'll fix rear aero only at the next stop"
voice/mandatory_pit_stops/confirm_fix_rear_aero,4-c.wav,"okay, we'll fix rear aero only at the next stop"
voice/mandatory_pit_stops/confirm_fix_rear_aero,2-a.wav,"copy that, rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,2-b.wav,"copy that, rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,2-c.wav,"copy that, rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,3-a.wav,"acknowledged, we'll fix the rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,3-b.wav,"acknowledged, we'll fix the rear aero only"
voice/mandatory_pit_stops/confirm_fix_rear_aero,3-c.wav,"acknowledged, we'll fix the rear aero only"
voice/mandatory_pit_stops/watch_your_pit_speed,3-a.wav,look out for the pit speed limit
voice/mandatory_pit_stops/watch_your_pit_speed,3-b.wav,look out for the pit speed limit
voice/mandatory_pit_stops/watch_your_pit_speed,3-c.wav,look out for the pit speed limit
voice/mandatory_pit_stops/watch_your_pit_speed,2-a.wav,watch your speed limit in the pits
